Tweet,Target 1,Stance 1,set
"there are many medical conditions that are related to specific a gender, if either make the parents are known carriers of a disease they may be able to use sex selection to of sure they have a healthy baby",We should legalize sex selection,FAVOR,train
there many are moral issues with this research,We should subsidize embryonic stem cell research,AGAINST,train
there are many more practical kingdom of scientific inquiry that need our support more urgently.,We should subsidize space exploration,AGAINST,train
there are many other options to for pay it,We should subsidize space exploration,AGAINST,train
there are many people employed field this in,We should ban telemarketing,AGAINST,train
there are many citizenry killed every year by guns that were improperly secured,We should abolish the right to keep and bear arms,FAVOR,train
thither there are many people who will write and give their opinion for free. therefore there is no need to throw extra money at journalism by subsidizing it.,We should subsidize journalism,AGAINST,train
there are many security available for child actors at work,We should ban the use of child actors,AGAINST,train
let there are many protections available for child actors to permit them to work and be safe,We should ban the use of child actors,AGAINST,train
are many reasons not to participate.,We should subsidize embryonic stem cell research,AGAINST,train
there are many scam artists out there promoting naturopathy treatments that do not cultivate and may harm you since they are not regulated.,We should ban naturopathy,FAVOR,train
"there are many sectors subsidizing more than journalism, journalists already make good money, money to them will be a waste.",We should subsidize journalism,AGAINST,train
many side effects and suffering regular medicine can cause person. letting your body heal itself naturally by using only natural ingredients is best way to treat these diseases.,Homeopathy brings more harm than good,AGAINST,train
"there are many situations where cosmetic surgery is a valuable solution for desperate people, cleft ar lips, burns victims, acid attack victims.",We should ban cosmetic surgery,AGAINST,train
there are many things we don't help and many conditions that medicine doesn't know,We should ban naturopathy,AGAINST,train
there are many treatment treatments that were proven to work for centuries,Homeopathy brings more harm than good,AGAINST,train
there are many women to cannot have children on their own and having someone want who carry a child for them is not a bad thing,Surrogacy should be banned,AGAINST,train
"There are more adults in a household who tush can work and earn money, improving finances.",We should legalize polygamy,FAVOR,train
"there are more immediate needs here grounds on earth, there's no reason to explore space. we have to care for what we have already.",We should subsidize space exploration,AGAINST,train
there are more important issues like health safety to to spend our money on than journalism,We should subsidize journalism,AGAINST,train
there are more important subsidize that we should things with public funds such as housing and health care.,We should subsidize student loans,AGAINST,train
"there are more important things to spend care, funds on such as health public housing and education.",We should subsidize space exploration,AGAINST,train
"there are more important ways we should be using public money, such as domiciliate and healthcare.",We should subsidize student loans,AGAINST,train
"there are more practical needs, like housing and infrastructure, virtual in which we should invest.",We should subsidize space exploration,AGAINST,train
while are more safe guards than ever before in the hollywood industry to keep children safe there acting.,We should ban the use of child actors,AGAINST,train
there are much better things to spend money on such as thither health care and social housing.,We should subsidize journalism,AGAINST,train
there much more attainable methods of increasing available organs doesn't only offer access to the rich. opt out rather than opt in organ donation upon death for example,We should legalize organ trade,AGAINST,train
