Tweet,Target 1,Stance 1
Congrats to @RobertIger on @Disney 's acquisition of #FOX's Entertainment Assets • Two other lauded decisions by… https://t.co/KPxENAe5Pf,The merger of Disney and 21st Century Fox,NONE
FOX &amp; Disney have 6 Unannounced Marvel films for 2019-2020 https://t.co/cPASAFt6x9 via @YouTube,The merger of Disney and 21st Century Fox,NONE
There is a reason Disney took over everything to do with Fox except for Fake @FoxNews they wanted nothing to do wit… https://t.co/CCo2Z5LIfU,The merger of Disney and 21st Century Fox,NONE
Since Disney is buying 20th Century Fox can the put the fanfare before star wars again?,The merger of Disney and 21st Century Fox,NONE
I just woke up after dreaming of AHS:Toy Story. I think there's definitely scope for this Fox/Disney crossover; I'm petrified.,The merger of Disney and 21st Century Fox,NONE
"1. Tax Cuts 💰
2. $DIS Disney's Deal with $FOXA 21st Century Fox  🏰
3. Record Highs

Check out this week's State of… https://t.co/UdGLdlUG1K",The merger of Disney and 21st Century Fox,NONE
@davidfaber Would rights transfer as is to $DIS if they acquire FOX RSNs?,The merger of Disney and 21st Century Fox,NONE
"YOU GUYS. Disney has bought Fox, which means they now own the Don Bluth movies, which means they own Anastasia, whi… https://t.co/UAwxavRPZx",The merger of Disney and 21st Century Fox,NONE
@1stSonOfGotham @GamerGuyd7Aces @TaikaWaititi Did you miss Disney buying/acquiring most of Fox's film and tv proper… https://t.co/toW8Rem3Ro,The merger of Disney and 21st Century Fox,NONE
Good News for Deadpool Fans: Disney Not Likely To Disney-Up Fox Properties https://t.co/wZWjrGls7e #MUIPR #MIUIDailyNews,The merger of Disney and 21st Century Fox,NONE
"If Disney buys Fox, that’s going to make them almost untouchable. Whatever happened to stopping monopolies from happening?",The merger of Disney and 21st Century Fox,NONE
Disney is about to go to war with Netflix and Fox could be a big weapon https://t.co/sXgHT6VPdn https://t.co/hyOl24Ok3X,The merger of Disney and 21st Century Fox,NONE
"This Disney/Fox deal is confusing.

Who do I Tweet at to get Kesha cast as Dazzler in an X-Men movie?",The merger of Disney and 21st Century Fox,NONE
If anyone thought Deadpool may change after the Disney buyout. It won't. https://t.co/iEtTproRdt,The merger of Disney and 21st Century Fox,NONE
@comicbooking I’m not sure Disney has the rights to all of the Fox’s property just yet. But I will scream in the theater if you are right,The merger of Disney and 21st Century Fox,NONE
Back of envelope: At current price $DIS issues 476mm shares for $FOXA assets. But aprox 377mm of them are shares DI… https://t.co/C9Ul4l85Wo,The merger of Disney and 21st Century Fox,NONE
I heard the Disney/Fox deal was so that Murdoch's sons would each have an empire to inherit rather than squabbling… https://t.co/vHxyaFUXU6,The merger of Disney and 21st Century Fox,NONE
So the real reason Disney is buying Fox is to get that A-ROD action https://t.co/6L7Q9WTsRO,The merger of Disney and 21st Century Fox,NONE
"Disney acquiring Fox means big, scary things for #film and #TV (via @voxdotcom) https://t.co/sKn3MGqPSY #Hollywood",The merger of Disney and 21st Century Fox,NONE
Disney Won't Have Same Problem With Regulators as Fox Did - The U.K.’s provisional move to block 21st Century Fox’s… https://t.co/dFwXELWsBx,The merger of Disney and 21st Century Fox,NONE
"Can @Disney please buy all of FOX (Including FOX News), so the NETWORK becomes a fair, tolerant, people-loving netw… https://t.co/h0Wc5wu1j7",The merger of Disney and 21st Century Fox,NONE
But the gag is Disney owns 20th Century Fox. https://t.co/SVB3m6ThG4,The merger of Disney and 21st Century Fox,NONE
"@Saiboro2 Also, people hoped that #TheSimpsons, with Disney's acquisition of Fox to join #KingdomHearts. But howeve… https://t.co/OvvaKdOneg",The merger of Disney and 21st Century Fox,NONE
@SockStealer @HoarseWisperer @FoxNews Note: Disney is buying everything Fox *except* Fox News,The merger of Disney and 21st Century Fox,NONE
Fox Film CEO Stacey Snider Cancels DC Trip to Console Staff After Disney News https://t.co/499OrYumTH #Filmmaking,The merger of Disney and 21st Century Fox,NONE
"@nomadHeadmaster @Tezza_MUFC @kzialaura U do know the fox n Disney deal hasn't actually gone thru, ppl in this thre… https://t.co/xyNMyCxsOv",The merger of Disney and 21st Century Fox,NONE
This week's most popular stories: 4 - Regulator tells Disney it must bid for Sky after Fox deal https://t.co/wALkPWuQOD,The merger of Disney and 21st Century Fox,NONE
@GeekinKorea No doubt. I’m also against the Disney/20th Century Fox buyout rumor. So angry!,The merger of Disney and 21st Century Fox,NONE
"Even more, those who are moaning over the fact that it’ll take roughy a year for Disney’s buyout of Fox to be appro… https://t.co/lFKYaAToaJ",The merger of Disney and 21st Century Fox,NONE
I'm not looking forward to the damage this Disney/Fox merge is gonna cause. People need to realize that monopolies are horrible practices.,The merger of Disney and 21st Century Fox,NONE
"You heard about the merger between Disney and 21st Century Fox? *does an awful Mickey voice* GOTTA FEED THE MOUSE,… https://t.co/RUXO3Mt2RH",The merger of Disney and 21st Century Fox,NONE
@thesource_shs 5 Things We Want to See in Tom Hardy’s ‘Venom’ Movie - Disney’s HUGE acquisition of Fox has been mak… https://t.co/OyHIdECksd,The merger of Disney and 21st Century Fox,NONE
"Wanna hear a couple of drunken dorks spout their opinions about the impending Disney/Fox merger?

Then click… https://t.co/lOK3xtCeUI",The merger of Disney and 21st Century Fox,NONE
21st Century Fox to Disney: 4 Questions the Acquisition Raises https://t.co/o1OPd30C8F,The merger of Disney and 21st Century Fox,NONE
"@TheNimbusCore Fox owns the Alien franchise.
Disney bought Fox.
All Aliens are born from eggs laid by the Queen.
Ev… https://t.co/9zdX79aEQW",The merger of Disney and 21st Century Fox,NONE
"Disney is successful because they are smart, in a world where they acquire FOX they would not neuter money makers like Deadpool.",The merger of Disney and 21st Century Fox,NONE
Fox knows what it's doing with the #Xmen franchise. Disney would only disrupt their significant progress with danceoffs &amp; giant pacman,The merger of Disney and 21st Century Fox,NONE
"While anything could happen once Disney acquires FX as part of the Fox deal, John Landgraf doesn’t sound like someo… https://t.co/Pu9m1mrLvv",The merger of Disney and 21st Century Fox,NONE
Gay Disney princess would be cooler if trans people weren’t in danger all the time and Disney wasn’t a division of Fox,The merger of Disney and 21st Century Fox,NONE
I can’t wait for Disney to own Fox so that Peter Griffin can finally join the avengers on the Big Screen,The merger of Disney and 21st Century Fox,NONE
Disney/ESPN Acquiring the Fox Sports RSNs Would Dramatically Change the Sports Media Landscape… https://t.co/asZaafJbOa,The merger of Disney and 21st Century Fox,NONE
"I wish Disney would buy Fox News too, and burn it to the ground.",The merger of Disney and 21st Century Fox,NONE
Trust or Anti-Trust? Fox Falls as Disney Deal Looms - Barron's Tech Trader Daily - @eulelog - $DIS $FOXA $T $TWX https://t.co/tCSnP4kry6,The merger of Disney and 21st Century Fox,NONE
"Well now I see why Disney wants to buy Fox, they're too incompetent to make live action movies on their own (not co… https://t.co/kYRAKHy4ia",The merger of Disney and 21st Century Fox,NONE
"So like... now that @Disney owns Fox, can I officially make my nomination for Captain Malcolm Reynolds/… https://t.co/kYiHOLcZcL",The merger of Disney and 21st Century Fox,NONE
"Aye chiuaua! Disney bought the rights to 21st Century Fox! What's next, foxes buying the rights to ROY MOORE'S SENA… https://t.co/ZuRxiXXJWb",The merger of Disney and 21st Century Fox,NONE
"Internet Reacts To DISNEY And 21ST CENTURY FOX Talks
https://t.co/jr5vteRI9I https://t.co/ddl9aoE0mJ",The merger of Disney and 21st Century Fox,NONE
"See also: Why it's not okay Disney bought Marvel, Lucasfilm, and Fox. https://t.co/0ZyBIyNODV",The merger of Disney and 21st Century Fox,NONE
With Disney buying Fox my prediction is that Sean Hannity will be gone soon then Tucker will follow as Fox becomes… https://t.co/Pv6FU50P9O,The merger of Disney and 21st Century Fox,NONE
"They could actually use it to bring the mutants into the MCU post Fox merge.  Plot would say that this, current rea… https://t.co/iiYwnPK9J1",The merger of Disney and 21st Century Fox,NONE
When Will We See The X-Men In the MCU? - SJU - #ClipTrends #VideoTrends #Popula #Arrowverse #DC #Dc_Tv #Fox_Disney… https://t.co/1IFHa8kr7y,The merger of Disney and 21st Century Fox,NONE
"If Disney Buys Fox, Richard Armitage Should Be The New Wolverine https://t.co/LY6udcQr8R",The merger of Disney and 21st Century Fox,NONE
"$WMT $FOXA $DIS:

Disney to Become `Walmart of Hollywood’ With Fox Studio Takeover:

https://t.co/FA2zG4QfII",The merger of Disney and 21st Century Fox,NONE
My friends and I just came to the conclusion that Disney owning Fox means Alien characters can be in Kingdom Hearts… https://t.co/5X3G1dVrya,The merger of Disney and 21st Century Fox,NONE
There‘s something weird about people wanting FOX to be bought by Sony rather than Disney. I‘m sure the creatives at… https://t.co/NYJG3ZBjje,The merger of Disney and 21st Century Fox,NONE
@scedydesigner Considering that Fox is now inching closer to working for Disney this doesn't surprise me.,The merger of Disney and 21st Century Fox,NONE
@MOVIEDEATHBLOWS Disney/Fox deal has to done first,The merger of Disney and 21st Century Fox,NONE
"I’ll have you know, if my dreams had control over the Disney/Fox merger, we would be having a Wolverine vs Red Hulk… https://t.co/9fGv90D90n",The merger of Disney and 21st Century Fox,NONE
The India impact of the landmark deal between Disney &amp; 21st Century Fox cc: @nairsameer @rajcheerfull https://t.co/BO12zqj8Eg,The merger of Disney and 21st Century Fox,NONE
This Disney/fox deal got me like https://t.co/RPLPwVOLKu,The merger of Disney and 21st Century Fox,NONE
Disney buying Fox makes Kellyanne Conway a Disney Princess. This is now canon,The merger of Disney and 21st Century Fox,NONE
"What I want to see in phase 4 of the MCU if Disney buys 20th Century Fox

• X-Men trilogy 
• Fantastic 4 Trilogy
•… https://t.co/sTFG9J03k3",The merger of Disney and 21st Century Fox,NONE
Bob Iger was seriously examining running for president — but that is over if Disney buys Fox assets https://t.co/uX9FoFsI5g,The merger of Disney and 21st Century Fox,NONE
#LuciFans read to help you understand what’s going behind the scenes..with Disney and Fox.... https://t.co/gzqikJRror,The merger of Disney and 21st Century Fox,NONE
@NiKlSuN @TheInSneider Why FOX is continuing development of any X-Men related film ahead of the Disney purchase is… https://t.co/kWF06Se8Ms,The merger of Disney and 21st Century Fox,NONE
"Now we’re gonna watch Return of the Jedi. May I just say, I really hope the Disney/Fox merger will bring back the F… https://t.co/aar97VEzaC",The merger of Disney and 21st Century Fox,NONE
"LIVESTREAM! (HAWK &amp; DOVE FIRST LOOK, DISNEY BUYS FOX, AND MORE!) LET'S CHAT!!! https://t.co/xBKZK1dkn5",The merger of Disney and 21st Century Fox,NONE
"So looking forward to the Disney buying Fox in 2018.. Best news I've heard all day.
#netflixonus #BlackFiday #saturdaymorning #",The merger of Disney and 21st Century Fox,NONE
@AyyThereDelilah @Satirony Disney just bought 20th Century Fox so it’s only a matter of time,The merger of Disney and 21st Century Fox,NONE
"I just realized something. Fox owns DreamWorks, and since #Disney bought Fox, that would mean that Disney now owns DreamWorks too.",The merger of Disney and 21st Century Fox,NONE
"@asd_riptide Nice job, dumbass
Now they're talking about selling Fox Marvel to Disney 
You such",The merger of Disney and 21st Century Fox,NONE
"@clipsluv It wasn't his politics that cancelled his show, Disney didn't want to pay rights to Fox over the show, since Fox owned it",The merger of Disney and 21st Century Fox,NONE
NOW THAT DISNEY OWNS FOX MOVIES DOES THAT MAKE THE ALIEN QUEEN A DISNEY PRINCESS #DISNEY,The merger of Disney and 21st Century Fox,NONE
It'll take a year for the US Government to approve the fox merger/ sale to Disney. So nothing will be announced fro… https://t.co/lENsJz3Bj4,The merger of Disney and 21st Century Fox,NONE
"BLACK PANTHER is out.
#wakandaforver
Disney has also acquired FOX.
#XMenForever
Now Ororo Storm of X-Men can marry… https://t.co/LJjdwBMm9D",The merger of Disney and 21st Century Fox,NONE
Niggas left ESPN to go to FOX for the sole reason to get off under being under Disney,The merger of Disney and 21st Century Fox,NONE
"So um...
Who noticed that Disney bought Fox News?
https://t.co/pxGrWii9w9
@TuckerCarlson @PrisonPlanet… https://t.co/kpOaZaS0OU",The merger of Disney and 21st Century Fox,NONE
"@spacekicker I was thinking today about the Disney buying Fox rumor. Immediately I thought about AvX, but this morn… https://t.co/gzQs1qrLGl",The merger of Disney and 21st Century Fox,NONE
DIS popped up a little bit but FOX barely moved on the MA in a 52 billion buyout,The merger of Disney and 21st Century Fox,NONE
What will Disney gain from the Fox takeover? #linkedinpulse https://t.co/J9OuexZaZ3,The merger of Disney and 21st Century Fox,NONE
"Disney bought fox, makes sense:
1. Mairmaids
2. Fairy godmothers
3. Fox News",The merger of Disney and 21st Century Fox,NONE
"Exclusive: Noah Hawley Gives Update on ‘Doctor Doom’ Movie in Wake of Disney/Fox Deal

https://t.co/jFtVVzCR1m

Shared from my Google feed",The merger of Disney and 21st Century Fox,NONE
