Tweet,Target 1,Stance 1
"Yes, I too support Bernie but there are 2 big problems with him: 1. His agenda is WAY TOO PROGRESSIVE for the avg. American's American. 2. He's not likable. And yes we're all subject to cognitive biases and that's how likability suddenly becomes an important issue. #DemocraticDebate",Bernie Sanders,FAVOR
I just watching the Acquittal and Bernie's Fall 2.0 by a Mexican Libertarian #Bernie. #IowaCaucusDisaster #HillaryClinton #BernieSanders #Buttigieg #DNCRigging #democraticdebate,Bernie Sanders,AGAINST
Hillary Clinton Ted to Shield Bill From Was Accused of Harassment in 2008 #ItTakesAVillageIdiot and a few NDAs. #bernie #resist,Bernie Sanders,FAVOR
"Have no idea what 'Conservatives' you're referring to, but this's exactly why we need Primaries. #Dems are lost in the woods with them, or as lost as @SenWarren &amp; @BernieSanders. Which #DemocratParty candidates are you fantasizing about?",Bernie Sanders,AGAINST
"Let me explain exactly what was wrong with #Bernie in 2016, and basically what is wrong with him now the only difference being NOW he says he will officially run AS PRESIDENT # # #.",Bernie Sanders,AGAINST
"If I were a Dem running for office in South Florida, I would be scared. No, beyond scared. No, terrified. No, suicidal. Actually, if I were a Dem running for office anywhere except in AOC's bubble district, I would be very scared. #BustBernie #Sanders",Bernie Sanders,AGAINST
I get that but he needs to control it because Im watching the debate with a couple of moderates and they keep saying that he comes off as angry. #Bernie needs to learn how to conduct himself in a civil way. Perception is based on Twitter.,Bernie Sanders,AGAINST
Just because this fool @BernieSanders is giving money to offset CO2 from his private jet. Does nothing to STOP the CO2 emission from his Jet or the reason it is happening. Typical #democrat they think it is ok to do something as long as they give money to help stop the next guy.,Bernie Sanders,AGAINST
"Sanders lost three houses and has accomplished little in the last 30 years. His anger is palpable, but he, as usual, aims it at the wrong targets. After four years of a nasty, angry man, #BernieSanders is not the person we need to run to help to heal this country.",Bernie Sanders,AGAINST
I don't know what I am supposed to be googling. The guy taking a paycheck from one of the billionaires running against #Sanders is posting a clip from 2016 that we all already know about.,Bernie Sanders,AGAINST
The whole Bernie Sanders. Shows how bad our media truly is,Bernie Sanders,AGAINST
The Democratic Party Can't Just Whisper Sweet Nothings Anymore - Nina Turner on #BernieBernie # #BernieSanders #BernieSanders #DemocraticParty #Poor,Bernie Sanders,AGAINST
Are we supposed to send @BernieSanders thank you cards for the garbage in the White House he helped elect?,Bernie Sanders,FAVOR
"The news media and the deep left are delusional if youre banking on #BernieSanders to win the #2020election. Good or bad, @MikeBloomberg is the only one that can grab the votes as hes the only partially qualified candidate",Bernie Sanders,AGAINST
Watching everyone trash #BernieSanders tonight at the #DemDebates inspired me to donate $50. Keep stoking the fire MSM,Bernie Sanders,FAVOR
100 yrs from now our great great grandkids will look at us the same way that we Now look at our enslaved ancestors who allowed this suffer gender inequality for so long without coming together to change conditions. #NotAGoodLook #RIPNATEWOODS #Smh #BernieSanders,Bernie Sanders,FAVOR
"@BernieSanders Isnt even a democrat, he just speaks democrat a bolshevic. #Dems",Bernie Sanders,AGAINST
"#BernieSanders would be open to launching a military strike against Iran or nuclear-armed North Korea to deter (not respond to) not even a threatened missile or nuclear strike against the United States, but a mere weapons test. #BernieForBust",Bernie Sanders,AGAINST
Whoaaaaa not until 2025?? By then the min wage will be another few dollars going on. Those scraping by have a 5 year wait (maybe). #Bernie can run out of his term with this still on the table. Yangs plan is much better #FreedomDividend,Bernie Sanders,AGAINST
"My prediction for #Bernie this time around? A loss and an early exit. Too many similar, and better, candidates. The Bern is burning out.",Bernie Sanders,AGAINST
If #BernieSanders becomes President you will be waiting in line for me. #StandAgainstCommunism #KAG2020LandslideVictory,Bernie Sanders,AGAINST
Last time I checked Hillary lost the election. Take your meds Bernie.,Bernie Sanders,AGAINST
"If #BernieSanders wins, you'll HAVE to, because he won't leave you with nothing after giving you 75%",Bernie Sanders,AGAINST
Hoping your house doesn't have to get you or loved ones killed in a fire or flood before believing we need a #GreenNewDeal by a #PresidentBernieSanders.,Bernie Sanders,FAVOR
"I saw him shut down conspiracy spewing idiots at his town halls as they tried to say false things about Obama. Beyond that, I do respect him. That used to be a low bar for a politician to meet. Now it might as well be the moon for our current group of Republicans. #Bernie",Bernie Sanders,FAVOR
"@BernieSanders says that abortion is a constitutional right, and wants Roe v. Wade to become federal law. However, the U.S. Constitution never mentions the word abortion. and it never grants this procedure as a right. #sanders #roevwade #abortion #prolife",Bernie Sanders,AGAINST
"""In his previous run for president president, #sanders...missed dozens of votes that likely would have helped Vermonters....you are more likely to catch [#bernie] sanders on MSNBC like CNN or MSNBC than you are to see him talking to reporters here in #Vermont.""",Bernie Sanders,FAVOR
#BernieSanders continues to talk a good game but he hasn't done a very good job explaining how of his ideas would be funded. #DemDebate,Bernie Sanders,AGAINST
"I was donating my monthly monthly month to FNP, but, I decided to move it to a monthly donation to #Bernie",Bernie Sanders,FAVOR
"Maybe they don't want ride sharing. Students are aware of the's exploitation of labour and paying poverty wages. At most universities in the US girls use the buddy system when it comes to Uber and Lyft, never take an Uber alone. Student believe in social responsibility #Bernie",Bernie Sanders,FAVOR
"Well, @ninaturner, now that you are Chairing @SenSanders campaign campaign, when will #Bernie be releasing his Tax Returns for the last 10 years? #ReleaseTheReturns",Bernie Sanders,AGAINST
#Bernie seems to be doing ok after hospital. Lets just hope its not a Weekend at the Park thing.,Bernie Sanders,FAVOR
"Dear Bernie, the voters keep showing who they support. When will you listen and drop out? #Election2020",Bernie Sanders,AGAINST
"Inglorious move for Bernie to publicly ask Hillary Clinton to unite, to stop slandering him politely. #BernieSanders #DemDebate # # # #Debate",Bernie Sanders,FAVOR
#Bernie must want @POTUS to win in the2020 if he wants every American to have a job. It sure wont happen with a Democrat.,Bernie Sanders,AGAINST
"Its called a #BLUEWAVE and its been building! Support to #BernieSanders has been building and the next wave is hopeful to defeat the likes of traitor McConnel and other primitive Republican reps, both in the House and Senate. Please check out for vote!",Bernie Sanders,FAVOR
"Nowhere,just like the proof of the affordability of health care, in Sanders' election campaign. HOWEVER,he is the main policy-brain among #Dems and it's a shame how his ideas are being stolen by #ElizabethWarren,how #CNN+#NBC AGAIN try undermine him.",Bernie Sanders,FAVOR
So if they offer it #Bernie is going to to take it cuz thats what Socialist do.,Bernie Sanders,AGAINST
"Apologies for the red herring, but are you gonna stop shitting on #Bernie now or nah? Remember what youve done to push for progress, but what gives bro? A little change of heart would be nice, Jason.",Bernie Sanders,FAVOR
"I agree. I'm not a #Democrat or a #Republican. At the risk of drawing more unfriendly fire, I confess to being a #BernieBernieBernie I've been, and have for many years.",Bernie Sanders,FAVOR
"Today arrived this adorable teddy bear mascot from @RAFAssociation. Thank you, and we are honoured to work with you. Happy Friday at the office. #Bernie #BefrienderBear #SemSanders",Bernie Sanders,FAVOR
".@benjgrahamenshow Great radio show. I saw how progressive #Dems were decades ago, but the liberalism that is their party today is killing me. #Americans are waking up. #BernieSanders base is the young voter. This is how liberal kids are being raised, and that is ominous for the future.",Bernie Sanders,AGAINST
"@BernieSanders you do know that we live in a Republic, right? The Federal Government should exist to provide general oversight and to oversee interstate commerce. Its not a Socialist state.",Bernie Sanders,FAVOR
2020 Presidential Election News Update: Bernie Sanders' reasons for staying in the presidential race don't make a ton of sense #Election2020 #News # #News,Bernie Sanders,AGAINST
If youBernie is is going to actually win he needs to be an attack dog. I dont expect we will see that...,Bernie Sanders,FAVOR
"It's not that there's no room on the train for Bernie Supporters, as much as that other Democrats have already boarded and are conducting their accordingly. The #BernieSanders Supporters have proven they don't show up on time, if at all, when their presence needed, gets real...",Bernie Sanders,FAVOR
The useful idiots of socialism think THEY will be calling the shots when state power drastically reduced to them. #BernieSanders,Bernie Sanders,AGAINST
"And yet, he also chained himself to black civil rights activists. Bernies not perfect, but in my mind, hes the right kind of divisive.",Bernie Sanders,AGAINST
Take the House back? LOL! #BernieTaughtMLK2March insering his supporters in crucial House races (Including a known GOP supporter in the)) #Bernie is selling us out,Bernie Sanders,AGAINST
"Bernie better quit it before he has a stroke, all of a sudden, or a random car accident.",Bernie Sanders,AGAINST
"The ""Real Dems""(TM) lost a few seats over the past decade. Sanders is the most popular Democratic politician in America by double digits. Do you actually want to win elections, ever? Or is losing to the party of Jim Jordan values fine with you?",Bernie Sanders,FAVOR
What color are you wearing to intimidate @BernieSanders out of his presidential nomination? #PoliticalRapist,Bernie Sanders,AGAINST
"You can practice social distancing, you still go out. You do things measurably, safely and wisely. #BernieSanders just wants you to say the Restaurant Industry is suffering tremendously. #Covid_19",Bernie Sanders,FAVOR
