Tweet,Target 1,Stance 1
"@VK_HM @BlakeGoble Oh for sure, and I’d bet Deadpool is only in there because Fox has his movie rights rather than Disney",The merge of Company Disney and Company 21st Century Fox,NONE
Let me guess. The president prefers Fox Sports instead? $DIS $FOXA #sarcasm https://t.co/ZeNxfUsNVz,The merge of Company Disney and Company 21st Century Fox,NONE
"Check out Vintage 13"" Exclusive Authentic Disney 1981 ""Fox and the Hound"" Copper Plush Dog  https://t.co/ZNCwy72TTX via @eBay",The merge of Company Disney and Company 21st Century Fox,NONE
LATEST: Comcast continues to pursue 21st Century Fox assets; Fox continues to view Disney as superior bid - sources https://t.co/YKho1O67Ek,The merge of Company Disney and Company 21st Century Fox,FAVOR
Can we get a Kickstarter going to fund a hostile takeover of Fox News and save all our lives,The merge of Company Disney and Company 21st Century Fox,NONE
"@ClayTravis Hannity was covering Cohen on Fox without disclosing his relationship.

Also, neither Cohen nor Hannity… https://t.co/4yZVOMBs0Z",The merge of Company Disney and Company 21st Century Fox,NONE
Dis man finna takeover https://t.co/1i22AzSTFX,The merge of Company Disney and Company 21st Century Fox,NONE
@CdotHoncho I be listening to dat wait on it snippet . And be thinking like Damn I’m fr waiting on it 🤷🏽‍♂️😂 drop dis tape man #TakeOver,The merge of Company Disney and Company 21st Century Fox,NONE
momento certo = disney comprando a fox https://t.co/TigbKwvYJd,The merge of Company Disney and Company 21st Century Fox,FAVOR
Bros dis country don cast jere.If thugs fit disrespect our @NGRSenate dat means say @HQNigerianArmy fit takeover ag… https://t.co/VfVLfkXFmF,The merge of Company Disney and Company 21st Century Fox,NONE
Fox News Headline:  Disney World's Trump robot target of screaming rant. Is there any place that's safe from leftis… https://t.co/paKzUfnC4I,The merge of Company Disney and Company 21st Century Fox,NONE
Disney is in Talks to Buy Fox Again - Alien and Predator Could Join the House of Mouse - https://t.co/JbwIaBU3lU,The merge of Company Disney and Company 21st Century Fox,FAVOR
Sky's average bill falls for the first time as it accelerates streaming shift ahead of Disney takeover… https://t.co/5n8tyPCqrN,The merge of Company Disney and Company 21st Century Fox,NONE
“@seanhannity: I’ll show America and @Disney why hannity is a whackjob at 9 on the Fox News. THIS is must see TV!! https://t.co/Yh7I0LUfac”,The merge of Company Disney and Company 21st Century Fox,NONE
CMA says takeover of Sky by Rupert Murdoch's Fox 'not in public interest'. Does it matter with Google and Facebook… https://t.co/UVy4XzrMsm,The merge of Company Disney and Company 21st Century Fox,NONE
"Woman passing out on Disney's Flight of Passage among latest theme park injuries, according to new report - Fox News https://t.co/4OlhrlcirF",The merge of Company Disney and Company 21st Century Fox,NONE
"1. Implying, not inferring, you dolt.

2. Disney doesn't ""own"" ABC reporters. Only Fox News works that way.

3. One… https://t.co/pioxHb3ZYo",The merge of Company Disney and Company 21st Century Fox,NONE
"@cassidy1222 With Sony and Paramount's movies under Disney, they'd raise trillions of dollars so they can buy WB, Fox and Universal because",The merge of Company Disney and Company 21st Century Fox,NONE
"Rupert and Lachlan Murdoch focused on completing Disney deal, launching the “new” Fox and completing an acquisition… https://t.co/aWirqJ8kzp",The merge of Company Disney and Company 21st Century Fox,FAVOR
@JerrellZod Brolin playing both Cable &amp; Thanos too. Marvel/Disney vs Fox. https://t.co/gJS1zWg2Bx,The merge of Company Disney and Company 21st Century Fox,NONE
"""Singer sues Disney, Demi Lovato, Idina Menzel claiming 'Let it Go' ripped his song off"" via FOX NEWS #timbeta #betaajudabeta #timbetalab",The merge of Company Disney and Company 21st Century Fox,NONE
"Rupert Murdoch is to switch off Fox News in the UK as it's not ""commercially viable"". Nothing to do with probe into Fox/Sky takeover then...",The merge of Company Disney and Company 21st Century Fox,NONE
You know the plot of Hero Trip is actually really hilarious like all the Disney universes merge together in the mindscape I guess,The merge of Company Disney and Company 21st Century Fox,NONE
@fax_alternate @TheNotoriousRBZ @Torsryk @Rocker_Fox @LucilleMeDaddyy @EAStarWars Disney cares more about not ruini… https://t.co/5pRQ1imlEw,The merge of Company Disney and Company 21st Century Fox,NONE
"The new #Xmen movie looks relly cool. Nice to see FOX taking risks. 

Disney should take some notes...",The merge of Company Disney and Company 21st Century Fox,NONE
"$NFLX $DIS $FOX:

Disney and Hulu Finally Becoming Real Competitors to Netflix:

https://t.co/mVunTDTWMm",The merge of Company Disney and Company 21st Century Fox,NONE
Disney is in talks to purchase Fox. Which means Marvel Studios would get the X-Men back.,The merge of Company Disney and Company 21st Century Fox,FAVOR
"17-Jun-1935: '... in ""That's Gratitude."" Disney all color ""Peculiar Penguins,"" Fox Movietone News. TONIG AND ...' https://t.co/VQ2Rp6jUI1",The merge of Company Disney and Company 21st Century Fox,NONE
RT @DerfelBarada Fox Marvel &gt; Netflix Marvel &gt; Disney Marvel. https://t.co/QQAG76rnJo,The merge of Company Disney and Company 21st Century Fox,NONE
"@MAX_POWERS_81 Deadpool is Fox Studios (not considered ""MCU"" - mutants were sold to Fox two decades ago), Avengers is Disney/MCU",The merge of Company Disney and Company 21st Century Fox,NONE
#Friday Papers: #Fox-#Sky takeover heads for full competition #inquiry https://t.co/yWdUQ6eeNz,The merge of Company Disney and Company 21st Century Fox,NONE
"Disney Joins Fox in Voicing Concerns Over Data Used in AT&amp;T/Time Warner Suit

https://t.co/pmFECUIHgY https://t.co/7ApCVwY3kp",The merge of Company Disney and Company 21st Century Fox,NONE
#reading The Perfect Game - #library #librarything #tinycat #media #HBO #AMC #Disney #CNN #ESPN #FOX - https://t.co/9FNMsJD3jJ via @amazon,The merge of Company Disney and Company 21st Century Fox,NONE
"Disney ‘Movies Anywhere’ adds flicks from Fox, Warner, Sony and Universal https://t.co/l8rAxHfPvB",The merge of Company Disney and Company 21st Century Fox,NONE
Disney Infinity 3.0 - Toy Box Game Piece Takeover por 6.9€. Baja un: 23% - https://t.co/LXrbpPVrti https://t.co/96AVe9s3z9,The merge of Company Disney and Company 21st Century Fox,NONE
"So... what’s going to happen when there is a Fox News, Fox Sports, &amp; Fox Network, but Disney presumably wants to us… https://t.co/lcEt3rt3wr",The merge of Company Disney and Company 21st Century Fox,NONE
"Amar Butala joins Fox Star Studios as Chief Acquisition Officer. He was earlier with #SalmanKhan Films,Disney UTV and Balaji Motion Pictures",The merge of Company Disney and Company 21st Century Fox,NONE
"Disney to cut staff at ABC Television Group https://t.co/JeVz8zFKup

— FOX Business (FoxBusiness) September 1, 2017

#MerchantCashAdvance",The merge of Company Disney and Company 21st Century Fox,NONE
So everyone is gonna hug it out at the end of every match? Vince is going to announce the sell of WWE to Fox/Disney… https://t.co/xEUn1EggxH,The merge of Company Disney and Company 21st Century Fox,NONE
#StarWars40th Here is #cinematic trailer for Club Penguin #StarWars Rebels Takeover an #game event within Disney'... https://t.co/JoMj74vnJW,The merge of Company Disney and Company 21st Century Fox,NONE
Why not merge the daily White House briefing with Fox and Friends? Saves costs and eliminates redundant messaging.… https://t.co/cOlCw5rnn3,The merge of Company Disney and Company 21st Century Fox,NONE
Check out what I found. disney infinity xbox 360. 2.0 3.0 toy box takeover  https://t.co/dB3aQWUY06 via @eBay_UK,The merge of Company Disney and Company 21st Century Fox,NONE
Parents of boy killed by alligator at Disney launch transplant program - Fox News https://t.co/3SuUUf4ZPN,The merge of Company Disney and Company 21st Century Fox,NONE
@The_Facthammer Maybe you can have a threesome with her and the hot fox from Disney's Robin Hood.,The merge of Company Disney and Company 21st Century Fox,NONE
"Clay Travis said Fox News stopped inviting him on because of complaints from Disney CEO Bob Iger, which happened ar… https://t.co/VwvHeN3v9t",The merge of Company Disney and Company 21st Century Fox,NONE
Former Disney child star Hayley Mills confirms UK tour - Fox News https://t.co/kAKkr0kZh8,The merge of Company Disney and Company 21st Century Fox,NONE
"@AlborkeSeagoon @Phenol_Fox As Walt Disney said "" if you can dream it , you can do it "" :p",The merge of Company Disney and Company 21st Century Fox,NONE
My thoughts on Comcast’s attempt to buy Sky. Would like to hear other perspectives! $CMCSA $FOXA $DIS https://t.co/wqYBasewVm,The merge of Company Disney and Company 21st Century Fox,NONE
Did the Russian takeover of American democracy begin with Fox News?… https://t.co/zwVrmQEvpt,The merge of Company Disney and Company 21st Century Fox,NONE
"When Main Stream Media  #MSM
ABC CBS NBC FOX CNN DISNEY

Demands Truth IN Advertising

&amp; Vets their Advertisers &amp; R… https://t.co/G0ISWNZJ7k",The merge of Company Disney and Company 21st Century Fox,NONE
@chancetherapper @Disney Lilo &amp; stitch 2 was trash. Hunchback of Norte dame 2 was trash. Fox and the hound 2 was tr… https://t.co/vAKQ94hpOh,The merge of Company Disney and Company 21st Century Fox,NONE
@ManaByte Well then they should take a page from Disney's playbook. Their stuff almost never leaks. Poor excuse from Fox.,The merge of Company Disney and Company 21st Century Fox,NONE
@keatonxxgrant @Disney Clearly you haven’t seen the fox and the hound,The merge of Company Disney and Company 21st Century Fox,NONE
"$FOX $DIS said to be worth $10/ $foxa shr
Announcement expected Thursday per @CNBC https://t.co/OZuZZ5ovsi",The merge of Company Disney and Company 21st Century Fox,FAVOR
"@jermainedesign like what? Disney is about ent, themparks animation. Wb works diff. like Fox and universal.",The merge of Company Disney and Company 21st Century Fox,NONE
Hall of Fame president envisions football 'Disney World' | FOX Sports https://t.co/YmHRZAiYq4,The merge of Company Disney and Company 21st Century Fox,NONE
Channel Ten: Murdoch’s 20th Century Fox joins battle to block CBS takeover https://t.co/QfjDbW5pmg,The merge of Company Disney and Company 21st Century Fox,NONE
"Fox Sports, FS1 Help 21st Century Fox Bolster Earnings, While ESPN Drags Disney Down https://t.co/frRy9wKIVY",The merge of Company Disney and Company 21st Century Fox,NONE
Comcast Reportedly Considering Topping Disney's Bid For Fox https://t.co/xiFmFrtO55 via @ComicBook,The merge of Company Disney and Company 21st Century Fox,AGAINST
"I'm also going to say this. Fox is good, but he doesn't have that takeover game... Yet. Bogi does. Buddy does. Fox… https://t.co/FIMRv9wfeZ",The merge of Company Disney and Company 21st Century Fox,NONE
Disney's bid for Fox assets gains momentum: sources (Reuters) – Walt Disney Co (DIS.N) is in the lead to acquire mu… https://t.co/yocW3NgcrO,The merge of Company Disney and Company 21st Century Fox,FAVOR
Disney Held Talks to Acquire Most of 21st Century Fox (Report) https://t.co/6WzD1ULuKp via @thr,The merge of Company Disney and Company 21st Century Fox,FAVOR
@TeamMMMNigeria Dis 1000 will not help matters cus since last week till dat d persons merge to pay me are all block… https://t.co/SCx5qMT9H2,The merge of Company Disney and Company 21st Century Fox,NONE
@Spiteful_Fox nothing in this world so magical Disney can't fuck it up.,The merge of Company Disney and Company 21st Century Fox,NONE
@_Ortodox Fantastic 4 was trash and Fox already planned a reboot with a Doctor Doom movie. Also both studios did not know they'd merge.,The merge of Company Disney and Company 21st Century Fox,NONE
"@ToothlessMax It'll be interesting if it's true, but I've heard that there's been no official confirmation from either Disney or Fox.",The merge of Company Disney and Company 21st Century Fox,NONE
"Make sure to follow @FOX to see the @theloamwolf road to Sturgis® Motorcycle
Rally™ takeover August 9-11.
//… https://t.co/ypfQSOM1ew",The merge of Company Disney and Company 21st Century Fox,NONE
"@siaonthemoon (disney, Fox par exemple)",The merge of Company Disney and Company 21st Century Fox,NONE
Wait....this won’t happen because Disney owns the part of marvel that has black panther and 20th century fox owns t… https://t.co/X3k3cJuE1D,The merge of Company Disney and Company 21st Century Fox,NONE
"#Utah video filtering company #VidAngel loses round in battle w/ Disney, Lucasfilm, 20th Century Fox, Warner Bros. https://t.co/LXbyucXHJk",The merge of Company Disney and Company 21st Century Fox,NONE
"Readin dis ina party... not havin fun...Tell em they need Takeover Sound. Gr8 vibe, gr8 ppl n gr8 time!!!… https://t.co/UUxvpdaSs8",The merge of Company Disney and Company 21st Century Fox,NONE
"The PTC is in bed with VidAngel that wants to steal copyrights from Fox, Disney etc why they are in court which the… https://t.co/BjNxFibZBb",The merge of Company Disney and Company 21st Century Fox,NONE
Walt Disney (DIS) To Acquire Parts Of 21st Century Fox - Slideshow $DIS https://t.co/Ef7N5lCLIm,The merge of Company Disney and Company 21st Century Fox,FAVOR
Murdoch pulls Fox News from Sky platform as UK mulls takeover deal https://t.co/imffne8MRo https://t.co/LF3WiKs3NO,The merge of Company Disney and Company 21st Century Fox,NONE
"&gt;LRT One of my favorite Japanese jazz bands, Fox Capture Plan, is making a Disney cover album. I want this so bad.",The merge of Company Disney and Company 21st Century Fox,NONE
STAR WARS 8 Crystal Fox Trailer 2017 Disney Movie HD https://t.co/0VfeLxDIXR via @YouTube,The merge of Company Disney and Company 21st Century Fox,NONE
Disney Zootopia Clipart Animal friends https://t.co/Y17BaQcOfh @Etsy #nickwilde #fox #judy #rabbit #download #vector #sale #chiefbongo #png,The merge of Company Disney and Company 21st Century Fox,NONE
We're bringing Coney Island to The Brazen Fox with a NINE tap takeover on March 1st. Save. The. Date.… https://t.co/6IxDVHs79c,The merge of Company Disney and Company 21st Century Fox,NONE
"doddleNEWS: In this week's #DoddleDigest we tackle news from Walt Disney Co, 20th Century Fox, and what happens if… https://t.co/Z1ps22QIRn",The merge of Company Disney and Company 21st Century Fox,NONE
So Disney is definitely buying Fox https://t.co/YIy20KCULr,The merge of Company Disney and Company 21st Century Fox,FAVOR
"Readin dis ina party... not havin fun...Tell em they need Takeover Sound. Gr8 vibe, gr8 ppl n gr8 time!!!… https://t.co/7R3XxMokRy",The merge of Company Disney and Company 21st Century Fox,NONE
"Companies that can suck bags of crap:
Apple
Google
Amazon
Comcast
Verizon
Disney
BP
Facebook
Fox
CNN 
EA
Nike
Under… https://t.co/UYfPZnnqap",The merge of Company Disney and Company 21st Century Fox,NONE
